,number_of_rooms,floor,area,latitude,longitude,price
605,2,1,36.0,,,339000
606,2,4,40.0,38.50599805,68.75511569013814,160000
607,1,4,40.0,38.50599805,68.75511569013814,160000
608,2,3,54.0,38.5615057,68.739065,375000
609,2,3,57.0,38.585271649999996,68.7282739598053,450000
610,2,2,50.0,38.5305762,68.7763022,245000
611,2,7,76.0,38.5234594,68.74951586109968,440000
612,3,17,123.0,38.533662,68.6677214,669000
613,3,5,51.0,38.58569185,68.72512473468157,500000
614,4,2,123.0,38.5234594,68.74951586109968,1202320
615,3,4,82.0,38.5615057,68.739065,290000
616,2,9,60.0,,,390000
617,3,7,79.0,38.5615057,68.739065,340000
618,4,9,105.0,38.5853222,68.71890381645422,545000
619,4,7,111.0,38.5215622,68.74921245,696000
620,3,8,96.0,38.5112209,68.73803768568288,379999
621,3,10,110.0,38.5658287,68.7857279,900000
622,3,12,103.0,38.5871679,68.7869964,643000
623,2,13,72.0,38.5832623,68.7107404123386,370000
624,1,2,54.0,38.5834656,68.7891768,335000
625,2,7,64.0,38.52225355,68.74991793788521,615000
626,2,3,50.0,38.5215622,68.74921245,410000
627,3,5,110.0,38.54557415,68.82363701984585,550000
628,1,7,68.0,38.5834656,68.7891768,550000
629,3,6,100.0,38.58569185,68.72512473468157,590000
630,3,6,109.0,38.5834656,68.7891768,865000
631,3,6,80.0,,,530000
632,1,3,50.0,,,153000
633,2,2,64.0,38.5858337,68.793715,195000
634,2,16,98.0,38.584950250000006,68.76348722496377,545000
635,1,14,53.0,38.5871679,68.7869964,290000
636,3,8,125.0,38.5707484,68.7886955,1320000
637,3,3,100.0,38.5905467,68.7329119,920000
638,3,5,124.0,,,420000
639,2,13,82.0,38.5737759,68.8016005,465000
640,2,11,85.0,38.5686785,68.79479377896965,490000
641,1,13,57.0,38.579194,68.79547520696856,318000
642,1,7,58.0,38.5707484,68.7886955,375000
643,2,12,90.0,38.5736713,68.7948765,738000
644,1,4,40.0,,,325000
645,1,7,50.0,38.5112209,68.73803768568288,319200
646,3,10,100.0,38.52225355,68.74991793788521,970000
647,3,9,90.0,,,586000
648,2,6,51.0,38.5507163,68.8305472,500000
649,2,5,50.0,38.585271649999996,68.7282739598053,400000
650,2,11,63.0,38.5615057,68.739065,447000
651,3,4,66.0,,,627000
652,5,3,165.0,,,1328250
653,4,1,54.0,38.5871679,68.7869964,290000
654,2,16,73.0,,,434861
655,3,12,129.0,,,838178
656,2,9,63.0,38.5615057,68.739065,295000
657,4,9,141.0,,,989115
658,4,3,80.0,,,650000
659,3,10,97.0,,,663723
660,5,8,125.0,,,898500
661,2,7,80.0,,,518000
662,2,15,54.0,,,427000
663,5,5,137.0,,,1055585
664,1,7,44.0,,,460000
665,3,11,113.0,,,753710
666,3,3,70.0,38.5635832,68.7537962,796000
667,5,6,123.0,,,926559
668,2,7,109.0,,,807254
669,3,7,86.0,,,637000
670,5,4,151.0,,,1189578
671,4,0,70.0,38.5834656,68.7891768,280000
672,2,14,131.0,,,806043
673,1,17,55.0,,,324657
674,2,15,87.0,,,532266
675,3,3,82.0,38.5615057,68.739065,380000
676,6,17,142.0,,,979800
677,5,16,163.0,,,1124700
678,2,12,61.0,38.533662,68.6677214,349000
679,5,7,164.0,,,1207040
680,4,8,84.0,38.5215622,68.74921245,650000
681,2,7,51.0,38.5736713,68.7948765,613000
682,2,14,74.0,,,510600
683,2,6,85.0,38.5507163,68.8305472,530000
684,1,15,53.0,,,330000
685,1,2,43.0,38.5507163,68.8305472,295000
686,3,8,108.0,38.5706843,68.7897228,677000
687,3,4,80.0,38.55014405,68.76102166353772,685000
688,4,8,125.0,,,898500
689,2,14,101.0,,,634179
690,3,1,55.0,38.52399065,68.74912565571961,532000
691,3,12,108.0,38.5615057,68.739065,828000
692,2,1,48.0,,,293000
693,2,9,50.0,38.52399065,68.74912565571961,460000
694,5,4,96.0,38.5615057,68.739065,790000
695,3,6,100.0,38.52874565,68.7448214,490000
696,4,17,140.0,38.5871679,68.7869964,650000
697,2,8,72.0,,,515000
698,3,13,50.0,,,515000
699,3,10,112.0,,,1100000
700,1,13,54.0,38.5832623,68.7107404123386,278000
701,1,3,64.0,38.5507163,68.8305472,330000
702,3,10,120.0,38.5871679,68.7869964,700000
703,2,11,76.0,38.5529778,68.8457359,432000
704,3,10,131.0,38.5623163,68.8307218,791350
705,1,16,56.0,38.5389415,68.76361308837454,229000
706,2,12,72.0,38.5644634,68.7598051,335000
707,2,2,57.0,38.52225355,68.74991793788521,467400
708,2,2,60.0,38.52399065,68.74912565571961,524400
709,5,4,97.0,,,909600
710,2,15,73.0,38.572482449999995,68.72973673859121,455000
711,5,6,153.0,,,1152549
712,2,11,83.0,,,561246
713,2,5,77.0,,,595056
714,5,4,121.0,,,953238
715,3,1,66.0,,,437360
716,3,11,99.0,38.5305762,68.7763022,630000
717,3,4,65.0,,,670000
718,5,7,139.0,,,1023040
719,2,10,97.0,,,671531
720,1,16,62.0,,,375550
721,5,17,149.0,,,839615
722,3,2,68.0,38.5615057,68.739065,440000
723,2,12,69.0,,,455469
724,1,15,69.0,,,428536
725,5,2,100.0,38.5305762,68.7763022,777000
726,2,12,83.0,38.5535382,68.8460789,493000
727,4,9,111.0,,,778665
728,6,17,203.0,,,1400700
729,6,4,155.0,,,1247750
730,2,11,82.0,38.58096865,68.79602632635067,820000
731,6,17,194.0,,,1338600
732,6,18,140.0,,,966000
733,6,18,140.0,,,966000
734,5,17,158.0,,,1090200
735,2,5,82.0,,,242000
736,2,8,77.0,38.5666857,68.80115682489688,325000
737,2,8,50.0,38.554049899999995,68.78854784999999,226000
738,4,13,104.0,,,669760
739,4,16,135.0,,,931500
740,2,4,59.0,38.5615057,68.739065,170000
741,3,5,114.0,38.5507163,68.8305472,786000
742,3,14,129.0,,,890100
743,2,1,50.0,38.5305762,68.7763022,230000
744,2,15,73.0,,,503700
745,2,9,40.0,38.5853222,68.71890381645422,320000
746,2,15,74.0,,,510600
747,2,10,71.0,38.572482449999995,68.72973673859121,481735
748,1,2,32.0,38.5615057,68.739065,280000
749,1,16,52.0,,,358800
750,1,6,44.0,38.5631138,68.7919442,312000
751,1,0,32.0,,,130000
752,2,3,75.0,,,603750
753,6,17,169.0,,,1166100
754,5,12,159.0,,,1056873
755,3,15,122.0,38.5737759,68.8016005,675000
756,3,9,104.0,38.5215622,68.74921245,587000
757,2,13,87.0,38.5736713,68.7948765,644000
758,2,11,77.0,,,513000
759,2,15,88.0,38.4881522,68.7153354,435000
760,6,11,193.0,,,1287310
761,6,15,167.0,,,988660
762,4,8,105.0,,,754688
763,4,10,180.0,38.5871679,68.7869964,1790000
764,1,4,56.0,,,438478
765,2,14,71.0,,,445809
766,2,7,50.0,,,205000
767,2,6,93.0,,,703731
768,2,10,67.0,,,463841
769,1,3,40.0,,,165000
770,6,13,195.0,,,1233375
771,1,9,66.0,,,468522
772,1,5,64.0,,,492189
773,2,4,64.0,38.5829199,68.71853950433649,427000
774,6,18,201.0,,,1386900
775,6,10,179.0,,,1214515
776,3,6,131.0,38.5631138,68.7919442,860000
777,2,1,60.0,38.52874565,68.7448214,468000
778,2,2,49.0,,,320000
779,6,18,192.0,,,1324800
780,6,14,198.0,,,1366200
781,5,18,153.0,,,1055700
782,5,7,137.0,,,1008320
783,2,1,60.0,38.54670385,68.74736905,454000
784,2,5,86.0,38.5853222,68.71890381645422,535000
785,4,17,133.0,,,917700
786,2,1,55.0,,,380000
787,1,1,40.0,38.5215622,68.74921245,275000
788,3,3,109.0,38.4881522,68.7153354,1257300
789,2,5,65.0,38.5853222,68.71890381645422,472000
790,2,9,61.0,38.584950250000006,68.76348722496377,600000
791,2,6,71.0,38.528353,68.7378714,400000
792,3,4,95.0,,,764750
793,2,12,66.0,38.5179059,68.7617676,339000
794,3,15,127.0,,,876300
795,4,4,112.0,38.5707484,68.7886955,1380000
796,2,8,50.0,38.5112209,68.73803768568288,340000
797,2,16,73.0,,,503700
798,1,9,40.0,,,159999
799,2,16,72.0,,,496800
800,1,12,50.0,38.5853222,68.71890381645422,360000
801,3,7,139.0,,,1023040
802,4,1,64.0,38.52171765,68.74869761629216,520000
803,2,9,111.0,,,786324
804,6,12,179.0,38.5688829,68.7908893,1189813
805,3,6,131.0,,,1643000
806,3,12,126.0,,,1293000
807,3,8,101.0,,,612800
808,1,5,49.0,,,505000
809,2,11,113.0,,,764106
810,3,5,91.0,38.53258295,68.73744528032304,650000
811,6,16,153.0,,,888624
812,6,14,151.0,,,929103
813,6,17,199.0,,,1121365
814,2,10,67.0,38.5707484,68.7886955,540000
815,2,3,58.0,,,445000
816,6,13,165.0,,,1043625
817,2,16,51.0,38.4881522,68.7153354,465000
818,2,6,63.0,38.5615057,68.739065,402500
819,4,2,130.0,38.52399065,68.74912565571961,1305000
820,4,4,121.0,,,953233
821,6,10,117.0,,,1211204
822,1,2,34.0,38.5635832,68.7537962,295000
823,5,3,135.0,,,1086750
824,2,8,75.0,38.5112209,68.73803768568288,273999
825,1,11,55.0,38.5853222,68.71890381645422,115000
826,3,8,125.0,,,898438
827,1,6,49.0,38.5507163,68.8305472,365000
828,6,6,173.0,,,1193700
829,3,8,76.0,38.5305762,68.7763022,587000
830,6,14,199.0,,,1373100
831,4,3,100.0,38.5305762,68.7763022,720000
832,4,8,90.0,,,659000
833,2,4,48.0,38.5305762,68.7763022,245000
834,6,14,190.0,38.5688829,68.7908893,1311000
835,1,9,60.0,38.5808758,68.785979,372000
836,6,10,193.0,,,1309505
837,6,15,196.0,,,1352400
838,5,14,148.0,,,1021200
839,4,18,131.0,,,903900
840,2,5,47.0,38.5885533,68.7787884,280000
841,1,3,31.0,38.50599805,68.75511569013814,195000
842,4,7,139.0,,,1023040
843,2,5,53.0,38.54557415,68.82363701984585,459000
844,3,16,125.0,38.5636739,68.7873395,862500
845,4,4,80.0,,,593000
846,3,10,118.0,,,735000
847,1,12,72.0,38.54557415,68.82363701984585,410000
848,2,4,85.0,,,684250
849,2,1,65.0,38.5507163,68.8305472,405000
850,2,2,38.0,38.5305762,68.7763022,437000
851,2,2,78.0,,,500000
852,2,2,35.0,38.5215379,68.9470882,205740
853,3,4,70.0,38.5507163,68.8305472,400000
854,2,6,45.0,38.5615057,68.739065,167000
855,2,4,48.0,38.5305762,68.7763022,290000
856,2,1,48.0,38.5305762,68.7763022,201000
857,2,1,55.0,38.5305762,68.7763022,180000
858,3,5,68.0,38.525688,68.7492703353783,550000
859,1,7,63.0,38.52225355,68.74991793788521,373000
860,1,2,30.0,38.5305762,68.7763022,155000
861,2,1,50.0,38.5305762,68.7763022,240000
862,2,3,60.0,,,320000
863,1,6,58.0,38.5615057,68.739065,320000
864,3,6,94.0,38.5615057,68.739065,570000
865,3,10,112.0,38.5615057,68.739065,555000
866,1,5,41.0,38.5615057,68.739065,309150
867,2,4,50.0,,,280000
868,3,4,67.0,38.5305762,68.7763022,468000
869,1,12,44.0,38.5871679,68.7869964,240000
870,3,3,132.0,38.54557415,68.82363701984585,1200000
871,2,14,96.0,38.58227975,68.76266008256485,495000
872,2,14,96.0,,,520000
873,2,9,75.0,38.55014405,68.76102166353772,470000
874,2,14,77.0,,,522000
875,1,10,67.0,38.5659731,68.7913894,386000
876,3,12,170.0,38.54670385,68.74736905,1704000
877,2,8,74.0,38.52399065,68.74912565571961,660000
878,2,10,50.0,38.584950250000006,68.76348722496377,660000
879,1,8,42.0,38.55014405,68.76102166353772,310000
880,4,7,110.0,38.5902908,68.73696025314088,960000
881,1,10,48.0,38.563966,68.7969471,350000
882,3,13,86.0,38.5635832,68.7537962,595000
883,4,8,96.0,,,1100000
884,3,2,64.0,38.5832623,68.7107404123386,550000
885,1,3,50.0,,,190000
886,1,1,30.0,38.528353,68.7378714,308000
887,2,4,38.0,,,350000
888,2,1,53.0,38.5112209,68.73803768568288,350000
889,2,2,48.0,38.5305762,68.7763022,365000
890,1,3,35.0,38.5305762,68.7763022,265000
891,4,6,135.0,,,1200000
892,3,4,116.0,,,1299000
893,2,14,55.0,38.54670385,68.74736905,305100
894,5,4,100.0,,,700000
895,3,9,76.0,38.5112209,68.73803768568288,343000
896,2,4,90.0,,,843600
897,5,3,100.0,38.5615057,68.739065,866400
898,6,3,220.0,38.52225355,68.74991793788521,1590000
899,6,3,220.0,,,1590000
900,1,7,38.0,38.5635832,68.7537962,290000
901,3,11,86.0,38.5737759,68.8016005,970000
902,2,4,52.0,38.5683072,68.7866566,310000
903,4,7,100.0,,,581400
904,2,6,48.0,38.5615057,68.739065,400000
905,2,11,80.0,38.5507163,68.8305472,610000
906,1,9,50.0,,,330000
907,2,9,54.0,38.5305762,68.7763022,380000
908,3,2,118.0,38.5234594,68.74951586109968,1290000
909,4,7,94.0,,,910000
910,4,1,90.0,38.5849938,68.7245146,600000
911,3,7,80.0,38.54670385,68.74736905,737000
912,4,7,96.0,38.5187339,68.76090089721436,1017325
913,3,2,107.0,,,295000
914,2,14,49.0,38.5615057,68.739065,370000
915,2,2,72.0,38.5858337,68.793715,200000
916,3,15,77.0,38.538394249999996,68.754725015596,449000
917,1,8,37.0,38.52874565,68.7448214,330000
918,3,3,60.0,38.5615057,68.739065,536000
919,2,14,48.0,38.5640864,68.7852224,300000
920,2,2,48.0,38.5305762,68.7763022,220000
921,2,11,52.0,,,741000
922,2,3,78.0,38.5834656,68.7891768,620000
923,1,4,49.0,38.6009703,68.7684063,430000
924,2,1,44.0,,,470000
925,3,9,100.0,38.5615057,68.739065,600000
926,3,3,74.0,38.5507163,68.8305472,795000
927,2,5,78.0,38.5215622,68.74921245,500000
928,4,4,68.0,,,500000
929,3,0,65.0,38.5507163,68.8305472,342000
930,1,11,52.0,38.5871679,68.7869964,545000
931,3,8,110.0,38.5858337,68.793715,1068500
932,2,8,56.0,38.5615057,68.739065,330000
933,1,8,50.0,,,310005
934,5,2,145.0,38.54670385,68.74736905,1350005
935,3,1,66.0,38.5215622,68.74921245,445805
936,3,4,80.0,38.54670385,68.74736905,545705
937,2,4,72.0,38.5112209,68.73803768568288,386505
938,2,6,47.0,38.5112209,68.73803768568288,320000
939,2,6,70.0,38.5208346,68.74790775,510005
940,4,4,80.0,38.5849938,68.7245146,515000
941,2,4,60.0,38.54670385,68.74736905,400005
942,2,4,60.0,38.52225355,68.74991793788521,432000
943,4,4,110.0,38.5853222,68.71890381645422,625005
944,4,2,86.0,38.5234594,68.74951586109968,704905
945,1,1,80.0,38.5208346,68.74790775,573000
946,2,7,66.0,38.5871679,68.7869964,420000
947,2,6,75.0,38.52874565,68.7448214,460000
948,4,2,67.0,38.5215622,68.74921245,620000
949,2,6,48.0,38.5215622,68.74921245,380000
950,2,1,38.0,,,290000
951,2,4,52.0,,,377500
952,1,3,40.0,38.5635832,68.7537962,388000
953,1,1,26.0,,,238000
954,3,2,112.0,38.5832042,68.7544786,930000
955,1,2,38.0,,,296000
956,3,4,60.0,,,365000
957,3,3,106.0,38.5926721,68.743481,460000
958,2,12,75.0,38.5507163,68.8305472,439000
959,2,3,58.0,38.52225355,68.74991793788521,445000
960,3,1,79.0,,,599000
961,3,10,110.0,38.54557415,68.82363701984585,530000
962,1,3,28.0,38.52580575,68.73710437940755,320000
963,2,9,54.0,38.5621345,68.75583104243432,290000
964,2,10,115.0,38.5507163,68.8305472,667000
965,1,6,51.0,38.5305762,68.7763022,203000
966,4,5,123.0,,,994000
967,3,11,95.0,38.5305762,68.7763022,706000
968,3,16,82.0,38.5832623,68.7107404123386,510000
969,2,0,52.0,38.5832623,68.7107404123386,250000
970,4,6,162.0,38.5871679,68.7869964,1250000
971,2,3,78.0,38.52225355,68.74991793788521,490000
972,3,13,135.0,38.584950250000006,68.76348722496377,950000
973,1,14,56.0,38.55014405,68.76102166353772,265000
974,3,3,50.0,,,510000
975,1,6,46.0,38.571596549999995,68.76501266615352,415200
976,2,8,80.0,,,580000
977,1,4,47.0,38.5615057,68.739065,241110
978,2,11,75.0,38.5706843,68.7897228,500000
979,1,13,42.0,38.5575994,68.76368975457416,400000
980,1,11,41.0,38.5112209,68.73803768568288,163590
981,1,13,37.0,38.5112209,68.73803768568288,147630
982,1,8,47.0,38.5112209,68.73803768568288,214320
983,1,13,44.0,38.5112209,68.73803768568288,175560
984,1,4,49.0,38.5112209,68.73803768568288,251370
985,1,6,36.0,38.5112209,68.73803768568288,164160
986,1,2,36.0,38.5112209,68.73803768568288,184680
987,1,7,44.0,38.5112209,68.73803768568288,200640
988,1,8,36.0,38.5112209,68.73803768568288,164160
989,1,10,47.0,38.5112209,68.73803768568288,214320
990,2,11,96.0,38.5296206,68.74739629999999,496800
991,1,1,54.0,38.5853222,68.71890381645422,300000
992,1,9,41.0,38.5112209,68.73803768568288,186960
993,2,3,49.0,38.5615057,68.739065,456000
994,3,5,72.0,38.5615057,68.739065,575000
995,2,2,45.0,38.5305762,68.7763022,2015000
996,2,17,72.0,,,496800
997,1,18,50.0,,,345000
998,3,3,73.0,38.58569185,68.72512473468157,680000
999,6,10,147.0,,,997395
1000,4,6,123.0,,,926559
1001,2,3,135.0,,,1086750
1002,1,12,60.0,,,400200
1003,3,8,110.0,38.584950250000006,68.76348722496377,740000
1004,5,15,147.0,,,879060
1005,2,8,84.0,38.562076,68.7984058,968000
1006,3,9,123.0,,,926498
1007,4,7,139.0,,,1023040
1008,1,3,45.0,,,285000
1009,5,17,179.0,,,1008665
1010,1,13,53.0,,,344138
1011,3,5,137.0,,,1055585
1012,2,7,50.0,,,500000
1013,3,3,125.0,38.5615057,68.739065,1085000
1014,1,11,67.0,,,458850
1015,2,6,75.0,38.5305762,68.7763022,460000
1016,2,4,91.0,,,717899
1017,1,3,39.0,38.5305762,68.7763022,220000
1018,1,14,61.0,,,382663
1019,3,8,95.0,,,682813
1020,2,4,38.0,38.5871679,68.7869964,400000
1021,1,16,47.0,,,283952
1022,6,15,197.0,,,1359300
1023,1,11,59.0,,,540000
1024,2,4,78.0,38.52225355,68.74991793788521,695000
1025,2,3,48.0,38.5234594,68.74951586109968,440000
1026,6,15,188.0,,,1297200
1027,3,3,94.0,38.5858337,68.793715,850000
1028,3,7,90.0,,,650000
1029,6,16,194.0,,,1338600
1030,2,8,60.0,38.5296206,68.74739629999999,307800
1031,2,11,60.0,,,775000
1032,2,1,60.0,38.5507163,68.8305472,650000
1033,5,13,119.0,,,766360
1034,5,15,143.0,,,986700
1035,4,14,129.0,,,890100
1036,3,17,123.0,,,848700
1037,3,10,86.0,,,583510
1038,2,9,65.0,38.584950250000006,68.76348722496377,692000
1039,2,18,70.0,,,483000
1040,3,13,109.0,38.5305762,68.7763022,520000
1041,2,18,71.0,,,489900
1042,1,3,60.0,38.5296206,68.74739629999999,342000
1043,1,14,79.0,,,545100
1044,2,1,59.0,,,370000
1045,3,11,110.0,38.5858337,68.793715,1243000
1046,1,7,53.0,,,390080
1047,1,1,47.0,38.5296206,68.74739629999999,267900
1048,5,16,163.0,,,955995
1049,4,15,147.0,,,879060
1050,4,17,149.0,,,839615
1051,2,16,58.0,38.5296206,68.74739629999999,264480
1052,6,11,163.0,,,1087210
1053,5,4,50.0,,,1540000
1054,2,8,95.0,,,688275
1055,4,4,101.0,,,795628
1056,3,1,56.0,38.5615057,68.739065,450000
1057,2,3,48.0,,,250000
1058,5,14,161.0,,,990553
1059,3,1,75.0,38.5425835,68.81521423589763,512000
1060,1,9,52.0,38.5112209,68.73803768568288,239400
1061,5,13,175.0,,,1106875
1062,3,1,90.0,38.5425835,68.81521423589763,500000
1063,2,5,52.0,38.5112209,68.73803768568288,269325
1064,1,11,33.0,38.5615057,68.739065,131670
1065,2,11,71.0,38.5112209,68.73803768568288,280800
1066,1,3,37.0,38.5112209,68.73803768568288,188977
1067,1,3,49.0,38.5112209,68.73803768568288,251000
1068,2,2,65.0,,,655000
1069,1,11,37.0,38.5112209,68.73803768568288,146335
1070,2,5,107.0,,,826896
1071,2,8,64.0,38.5305762,68.7763022,344000
1072,3,1,90.0,38.5425835,68.81521423589763,500000
1073,1,5,36.0,38.5112209,68.73803768568288,184000
1074,1,5,41.0,38.5112209,68.73803768568288,209400
1075,4,6,103.0,,,775848
1076,6,12,149.0,,,968128
1077,2,9,81.0,,,577530
1078,1,1,50.0,,,290000
1079,1,1,27.0,38.52225355,68.74991793788521,310000
1080,1,1,30.0,38.5234594,68.74951586109968,350000
1081,4,3,115.0,,,925750
1082,1,10,59.0,,,409705
1083,3,5,80.0,,,558000
1084,2,1,107.0,38.5615057,68.739065,450000
1085,6,0,195.0,,,1345500
1086,3,4,63.0,,,467400
1087,6,16,186.0,,,1283400
1088,6,10,159.0,,,1078815
1089,3,8,110.0,38.5871679,68.7869964,2165888
1090,6,17,192.0,,,1324800
1091,2,11,75.0,38.5615057,68.739065,360000
1092,2,1,63.0,38.5208346,68.74790775,452000
1093,5,16,138.0,,,952200
1094,2,4,44.0,,,370000
1095,2,11,75.0,,,501600
1096,4,4,160.0,38.5559868,68.79811000110263,1820000
1097,4,7,95.0,38.5853222,68.71890381645422,420000
1098,1,3,43.0,38.5871679,68.7869964,280000
1099,3,5,95.0,38.5305762,68.7763022,780000
1100,4,7,117.0,,,861120
1101,4,7,117.0,,,861120
1102,2,6,58.0,,,510000
1103,3,18,121.0,,,834900
1104,2,15,56.0,38.5838634,68.7419029,420000
1105,2,14,100.0,,,690000
1106,2,4,75.0,,,603750
1107,1,15,78.0,,,538200
1108,2,15,51.0,38.54670385,68.74736905,420000
1109,1,12,53.0,,,242000
1110,1,10,41.0,,,196000
1111,2,8,98.0,,,402000
1112,3,4,70.0,,,547000
1113,3,1,70.0,38.585271649999996,68.7282739598053,460000
1114,2,8,46.0,38.54557415,68.82363701984585,435000
1115,2,3,60.0,38.52225355,68.74991793788521,445000
1116,3,5,50.0,,,455000
1117,2,5,70.0,38.54557415,68.82363701984585,565000
1118,1,12,67.0,38.5507163,68.8305472,380000
1119,3,5,80.0,38.585271649999996,68.7282739598053,525000
1120,1,4,50.0,,,435000
1121,3,2,90.0,38.5931243,68.7783348,854000
1122,3,2,70.0,38.5425835,68.81521423589763,646000
1123,2,2,44.0,38.5305762,68.7763022,350000
1124,3,1,61.0,38.5305762,68.7763022,520000
1125,3,1,66.0,38.4881522,68.7153354,318000
1126,4,2,80.0,38.562076,68.7984058,670000
1127,3,5,56.0,38.5507163,68.8305472,380000
1128,2,10,67.0,38.5305762,68.7763022,450000
1129,2,14,88.0,38.5706843,68.7897228,628500
1130,2,4,60.0,38.520621399999996,68.77887007671087,300000
1131,2,11,72.0,38.562076,68.7984058,799999
1132,4,16,131.0,,,679000
1133,2,4,58.0,38.5853222,68.71890381645422,430000
1134,3,4,50.0,,,1000000
1135,1,4,32.0,38.5305762,68.7763022,170000
1136,1,1,27.0,38.5823233,68.74831405,230000
1137,1,8,44.0,,,315000
1138,3,11,118.0,38.5234594,68.74951586109968,550000
1139,3,17,140.0,,,568000
1140,4,4,75.0,,,270000
1141,1,17,44.0,38.5077678,68.7681578,125000
1142,1,3,44.0,38.5507163,68.8305472,170000
1143,1,3,40.0,,,165000
1144,2,1,48.0,,,255000
1145,3,15,106.0,38.4881522,68.7153354,1099000
1146,3,8,87.0,38.5507163,68.8305472,767000
1147,2,0,51.0,38.5208346,68.74790775,280000
1148,2,4,81.0,38.5507163,68.8305472,507870
1149,3,3,105.0,38.5507163,68.8305472,595875
1150,2,10,86.0,38.5858337,68.793715,1140000
1151,1,7,56.0,38.5077678,68.7681578,211000
1152,2,5,60.0,38.5849938,68.7245146,456000
1153,3,12,80.0,,,695400
1154,4,2,70.0,,,882000
1155,3,1,53.0,38.5849938,68.7245146,456000
1156,3,8,108.0,38.5707484,68.7886955,677000
1157,2,6,58.0,38.5112209,68.73803768568288,350000
1158,2,14,63.0,38.5208346,68.74790775,328500
1159,3,1,124.0,38.5507163,68.8305472,782000
1160,1,12,34.0,38.562076,68.7984058,330000
1161,1,11,50.0,38.5305762,68.7763022,245099
1162,2,3,49.0,38.5305762,68.7763022,215000
1163,1,2,28.0,38.50599805,68.75511569013814,169900
1164,3,1,50.0,,,201999
1165,3,4,68.0,38.5305762,68.7763022,559000
1166,3,9,56.0,38.5615057,68.739065,400000
1167,3,8,102.0,38.5305762,68.7763022,387000
1168,2,16,78.0,38.5507163,68.8305472,390000
1169,2,5,70.0,38.5234594,68.74951586109968,740000
1170,2,8,50.0,,,397250
1171,1,3,42.0,38.5425835,68.81521423589763,330000
1172,2,7,67.0,38.5849938,68.7245146,547000
1173,5,3,90.0,,,590000
1174,2,1,58.0,38.4881522,68.7153354,445000
1175,3,1,70.0,38.52225355,68.74991793788521,615000
1176,1,13,33.0,38.5615057,68.739065,131700
1177,1,12,49.0,38.5615057,68.739065,195500
1178,2,4,58.0,,,480000
1179,1,7,65.0,,,270000
1180,2,12,56.0,38.5615057,68.739065,239400
